,age,gender,occupation,line_of_work,time_bp,time_dp,travel_time,easeof_online,home_env,prod_inc,sleep_bal,new_skill,fam_connect,relaxed,self_time,like_hw,dislike_hw,prefer,certaindays_hw,Unnamed: 19,time_bp.1,travel+work
875,12-18,Male,Student in College,,7,4,0.5,4,5,-0.5,0.0,0.0,0.5,0.0,0.5,100,1,Complete Physical Attendance,Yes,,7,
876,33-40,Male,Working Professional,Engineering,9,9,0.5,5,5,-1.0,0.0,0.5,0.5,-0.5,0.0,1110,1011,Complete Physical Attendance,Yes,,9,
877,19-25,Male,Student in College,,11,12,3.0,3,4,0.5,-1.0,0.0,-0.5,-1.0,-0.5,1010,1111,Complete Physical Attendance,No,,11,
878,19-25,Male,Student in College,,7,7,0.5,1,3,0.5,-0.5,-0.5,0.0,0.0,0.5,1010,1111,Complete Physical Attendance,Yes,,7,
879,40-50,Female,Medical Professional aiding efforts against COVID-19,,12,12,1.5,3,2,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,1100,1111,Complete Physical Attendance,No,,12,
880,50-60,Male,Medical Professional aiding efforts against COVID-19,,12,12,2.5,3,3,-0.5,-1.0,-1.0,-1.0,-1.0,-0.5,1100,1100,Complete Physical Attendance,No,,12,
881,19-25,Male,Student in College,,7,4,0.5,1,1,0.0,0.0,0.5,0.5,0.5,0.0,1100,1111,Complete Physical Attendance,Maybe,,7,
882,12-18,Male,Student in College,,5,4,0.5,3,2,0.0,-0.5,0.0,0.5,-0.5,0.0,1001,1111,Complete Physical Attendance,Yes,,5,
883,19-25,Male,Student in College,,5,5,0.5,1,3,0.0,0.0,0.5,0.5,-0.5,0.5,1011,1000,Complete Physical Attendance,Yes,,5,
884,12-18,Male,Student in College,,7,4,0.5,4,5,-0.5,0.0,0.0,0.5,0.0,0.5,100,1,Complete Physical Attendance,Yes,,7,
885,33-40,Male,Working Professional,Engineering,9,9,0.5,5,5,-1.0,0.0,0.5,0.5,-0.5,0.0,1110,1011,Complete Physical Attendance,Yes,,9,
886,19-25,Male,Student in College,,11,12,3.0,3,4,0.5,-1.0,0.0,-0.5,-1.0,-0.5,1010,1111,Complete Physical Attendance,No,,11,
887,19-25,Male,Student in College,,7,7,0.5,1,3,0.5,-0.5,-0.5,0.0,0.0,0.5,1010,1111,Complete Physical Attendance,Yes,,7,
888,40-50,Female,Medical Professional aiding efforts against COVID-19,,12,12,1.5,3,2,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,1100,1111,Complete Physical Attendance,No,,12,
889,50-60,Male,Medical Professional aiding efforts against COVID-19,,12,12,2.5,3,3,-0.5,-1.0,-1.0,-1.0,-1.0,-0.5,1100,1100,Complete Physical Attendance,No,,12,
890,19-25,Male,Student in College,,7,4,0.5,1,1,0.0,0.0,0.5,0.5,0.5,0.0,1100,1111,Complete Physical Attendance,Maybe,,7,
891,12-18,Male,Student in College,,5,4,0.5,3,2,0.0,-0.5,0.0,0.5,-0.5,0.0,1001,1111,Complete Physical Attendance,Yes,,5,
892,19-25,Male,Student in College,,5,5,0.5,1,3,0.0,0.0,0.5,0.5,-0.5,0.5,1011,1000,Complete Physical Attendance,Yes,,5,
893,12-18,Male,Student in College,,7,4,0.5,4,5,-0.5,0.0,0.0,0.5,0.0,0.5,100,1,Complete Physical Attendance,Yes,,7,
894,33-40,Male,Working Professional,Engineering,9,9,0.5,5,5,-1.0,0.0,0.5,0.5,-0.5,0.0,1110,1011,Complete Physical Attendance,Yes,,9,
895,19-25,Male,Student in College,,11,12,3.0,3,4,0.5,-1.0,0.0,-0.5,-1.0,-0.5,1010,1111,Complete Physical Attendance,No,,11,
896,19-25,Male,Student in College,,7,7,0.5,1,3,0.5,-0.5,-0.5,0.0,0.0,0.5,1010,1111,Complete Physical Attendance,Yes,,7,
897,40-50,Female,Medical Professional aiding efforts against COVID-19,,12,12,1.5,3,2,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,1100,1111,Complete Physical Attendance,No,,12,
898,50-60,Male,Medical Professional aiding efforts against COVID-19,,12,12,2.5,3,3,-0.5,-1.0,-1.0,-1.0,-1.0,-0.5,1100,1100,Complete Physical Attendance,No,,12,
899,19-25,Male,Student in College,,7,4,0.5,1,1,0.0,0.0,0.5,0.5,0.5,0.0,1100,1111,Complete Physical Attendance,Maybe,,7,
900,12-18,Male,Student in College,,5,4,0.5,3,2,0.0,-0.5,0.0,0.5,-0.5,0.0,1001,1111,Complete Physical Attendance,Yes,,5,
901,19-25,Male,Student in College,,5,5,0.5,1,3,0.0,0.0,0.5,0.5,-0.5,0.5,1011,1000,Complete Physical Attendance,Yes,,5,
902,12-18,Male,Student in College,,7,4,0.5,4,5,-0.5,0.0,0.0,0.5,0.0,0.5,100,1,Complete Physical Attendance,Yes,,7,
903,33-40,Male,Working Professional,Engineering,9,9,0.5,5,5,-1.0,0.0,0.5,0.5,-0.5,0.0,1110,1011,Complete Physical Attendance,Yes,,9,
904,19-25,Male,Student in College,,11,12,3.0,3,4,0.5,-1.0,0.0,-0.5,-1.0,-0.5,1010,1111,Complete Physical Attendance,No,,11,
905,19-25,Male,Student in College,,7,7,0.5,1,3,0.5,-0.5,-0.5,0.0,0.0,0.5,1010,1111,Complete Physical Attendance,Yes,,7,
906,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
907,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
908,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
909,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
910,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
911,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
912,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
913,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
914,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
915,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
916,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
917,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
918,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
919,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
920,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
921,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
922,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
923,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
924,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
925,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
926,19-25,Male,Student in College,,7,7,1.5,3,1,0.0,1.0,0.5,0.0,-1.0,-0.5,100,1111,Complete Physical Attendance,Yes,,7,
927,19-25,Female,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,0.0,0.5,0.0,1010,1000,Complete Physical Attendance,Yes,,7,
928,19-25,Male,Student in College,,5,7,0.5,4,4,-1.0,-1.0,0.0,-0.5,0.0,0.0,110,1100,Complete Physical Attendance,No,,5,
929,19-25,Male,Student in College,,5,4,0.5,1,3,0.5,0.5,1.0,0.5,1.0,1.0,1100,1101,Work/study from home,Yes,,5,
930,19-25,Male,Student in College,,7,9,0.5,3,2,0.0,-0.5,-0.5,-1.0,-0.5,0.0,1000,1000,Complete Physical Attendance,Yes,,7,
931,19-25,Male,Student in College,,5,9,0.5,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1010,100,Work/study from home,Yes,,5,
932,19-25,Male,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,0.0,1110,1111,Work/study from home,Yes,,7,
933,19-25,Male,Student in College,,7,4,0.5,2,1,0.0,-0.5,0.5,0.5,0.0,0.5,1100,1101,Complete Physical Attendance,Maybe,,7,
934,19-25,Male,Student in College,,5,9,0.5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1100,1011,Complete Physical Attendance,No,,5,
935,19-25,Male,Student in College,,7,11,0.5,5,4,0.0,-1.0,1.0,-0.5,-1.0,-1.0,110,1100,Complete Physical Attendance,Yes,,7,
936,19-25,Female,Student in College,,7,7,0.5,2,1,-0.5,0.0,0.5,1.0,0.5,1.0,1110,1100,Complete Physical Attendance,Maybe,,7,
937,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
938,19-25,Male,Student in College,,7,7,1.5,3,1,0.0,1.0,0.5,0.0,-1.0,-0.5,100,1111,Complete Physical Attendance,Yes,,7,
939,19-25,Female,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,0.0,0.5,0.0,1010,1000,Complete Physical Attendance,Yes,,7,
940,19-25,Male,Student in College,,5,7,0.5,4,4,-1.0,-1.0,0.0,-0.5,0.0,0.0,110,1100,Complete Physical Attendance,No,,5,
941,19-25,Male,Student in College,,5,4,0.5,1,3,0.5,0.5,1.0,0.5,1.0,1.0,1100,1101,Work/study from home,Yes,,5,
942,19-25,Male,Student in College,,7,9,0.5,3,2,0.0,-0.5,-0.5,-1.0,-0.5,0.0,1000,1000,Complete Physical Attendance,Yes,,7,
943,19-25,Male,Student in College,,5,9,0.5,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1010,100,Work/study from home,Yes,,5,
944,19-25,Male,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,0.0,1110,1111,Work/study from home,Yes,,7,
945,19-25,Male,Student in College,,7,4,0.5,2,1,0.0,-0.5,0.5,0.5,0.0,0.5,1100,1101,Complete Physical Attendance,Maybe,,7,
946,19-25,Male,Student in College,,5,9,0.5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1100,1011,Complete Physical Attendance,No,,5,
947,19-25,Male,Student in College,,7,11,0.5,5,4,0.0,-1.0,1.0,-0.5,-1.0,-1.0,110,1100,Complete Physical Attendance,Yes,,7,
948,19-25,Female,Student in College,,7,7,0.5,2,1,-0.5,0.0,0.5,1.0,0.5,1.0,1110,1100,Complete Physical Attendance,Maybe,,7,
949,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
950,19-25,Male,Student in College,,7,7,1.5,3,1,0.0,1.0,0.5,0.0,-1.0,-0.5,100,1111,Complete Physical Attendance,Yes,,7,
951,19-25,Female,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,0.0,0.5,0.0,1010,1000,Complete Physical Attendance,Yes,,7,
952,19-25,Male,Student in College,,5,7,0.5,4,4,-1.0,-1.0,0.0,-0.5,0.0,0.0,110,1100,Complete Physical Attendance,No,,5,
953,19-25,Male,Student in College,,5,4,0.5,1,3,0.5,0.5,1.0,0.5,1.0,1.0,1100,1101,Work/study from home,Yes,,5,
954,19-25,Male,Student in College,,7,9,0.5,3,2,0.0,-0.5,-0.5,-1.0,-0.5,0.0,1000,1000,Complete Physical Attendance,Yes,,7,
955,19-25,Male,Student in College,,5,9,0.5,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1010,100,Work/study from home,Yes,,5,
956,19-25,Male,Student in College,,7,7,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,0.0,1110,1111,Work/study from home,Yes,,7,
957,19-25,Male,Student in College,,7,4,0.5,2,1,0.0,-0.5,0.5,0.5,0.0,0.5,1100,1101,Complete Physical Attendance,Maybe,,7,
958,19-25,Male,Student in College,,5,9,0.5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1100,1011,Complete Physical Attendance,No,,5,
959,19-25,Male,Student in College,,7,11,0.5,5,4,0.0,-1.0,1.0,-0.5,-1.0,-1.0,110,1100,Complete Physical Attendance,Yes,,7,
960,19-25,Female,Student in College,,7,7,0.5,2,1,-0.5,0.0,0.5,1.0,0.5,1.0,1110,1100,Complete Physical Attendance,Maybe,,7,
961,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
962,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
963,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
964,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
965,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
966,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
967,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
968,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
969,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
970,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
971,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
972,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
973,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
974,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
975,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
976,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
977,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
978,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
979,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
980,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
981,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
982,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
983,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
984,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
985,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
986,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
987,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
988,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
989,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
990,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
991,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
992,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
993,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
994,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
995,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
996,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
997,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
998,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
999,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1000,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1001,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1002,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1003,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1004,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1005,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1006,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
1007,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
1008,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1009,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1010,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1011,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1012,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1013,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1014,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1015,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
1016,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
1017,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1018,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1019,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1020,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1021,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1022,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1023,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1024,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
1025,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
1026,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1027,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1028,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1029,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1030,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1031,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1032,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1033,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
1034,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
1035,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1036,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1037,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1038,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1039,50-60,Female,Homemaker,,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,,5,
1040,26-32,Female,Entrepreneur,,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,,5,
1041,50-60,Female,Working Professional,Teaching,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,,7,
1042,40-50,Female,Working Professional,Teaching,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,,7,
1043,60+,Male,Currently Out of Work,,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,,9,
1044,33-40,Male,Working Professional,Teaching,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,,9,
1045,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1046,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1047,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
1048,26-32,Female,Working Professional,Teaching,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,,9,
1049,33-40,Female,Medical Professional aiding efforts against COVID-19,,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,,5,
1050,40-50,Female,Entrepreneur,,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,,9,
